,id ,Category,marker_icon,workplace_type,experience_level,city,type,from,to,currency
236,astek-polska-frontend-developer-c68c016a-3a6b-4f5d-93cb-dd13f2141022,Frontend,javascript,remote,mid,Warszawa,b2b,19000.0,22000.0,pln
237,astek-polska-frontend-developer-c68c016a-3a6b-4f5d-93cb-dd13f2141022,Frontend,javascript,remote,mid,Warszawa,permanent,15000.0,18000.0,pln
238,estoremedia-sp-z-o-o-frontend-developer-react,Frontend,javascript,partly_remote,mid,Warszawa,b2b,16000.0,20999.0,pln
239,storm-ideas-frontend-developer-3e589935-349e-476b-b576-19a956282682,Frontend,javascript,remote,senior,Warszawa,b2b,22000.0,30000.0,pln
240,solwit-sa-frontend-developer-react-js,Frontend,javascript,remote,mid,Gdańsk,b2b,14000.0,18000.0,pln
241,solwit-sa-frontend-developer-react-js,Frontend,javascript,remote,mid,Gdańsk,permanent,12000.0,16000.0,pln
242,apptension-frontend-developer-eb2f2f36-1623-48a5-b1fc-79cc7d64ae63,Frontend,javascript,remote,mid,Poznań,b2b,11000.0,17000.0,pln
243,apptension-frontend-developer-eb2f2f36-1623-48a5-b1fc-79cc7d64ae63,Frontend,javascript,remote,mid,Poznań,permanent,9150.0,14100.0,pln
244,bosch-polska-frontend-developer-angular-warszawa,Frontend,javascript,partly_remote,mid,Warszawa,permanent,,,
245,schibsted-senior-frontend-developer-23cde617-f13a-491e-ba36-bbab4bab0018,Frontend,javascript,partly_remote,mid,Kraków,b2b,14500.0,17000.0,pln
246,schibsted-senior-frontend-developer-23cde617-f13a-491e-ba36-bbab4bab0018,Frontend,javascript,partly_remote,mid,Kraków,permanent,12000.0,14000.0,pln
247,axence-frontend-developer,Frontend,javascript,partly_remote,mid,Kraków,b2b,14000.0,20000.0,pln
248,axence-frontend-developer,Frontend,javascript,partly_remote,mid,Kraków,permanent,11500.0,16500.0,pln
249,santander-gto-front-end-developer-warszawa,Frontend,javascript,remote,mid,Warszawa,permanent,,,
250,genesis-global-ltd-mid-senior-front-end-developer-react,Frontend,javascript,remote,mid,Gdańsk,permanent,10000.0,16000.0,pln
251,genesis-global-ltd-mid-senior-front-end-developer-react,Frontend,javascript,remote,mid,Gdańsk,b2b,10000.0,16000.0,pln
252,vm-pl-software-house-front-end-developer-react-js,Frontend,javascript,remote,mid,Wrocław,b2b,13440.0,21840.0,pln
253,vm-pl-software-house-front-end-developer-react-js,Frontend,javascript,remote,mid,Wrocław,permanent,9500.0,15500.0,pln
254,nocowanie-pl-front-end-developer-lublin,Frontend,javascript,remote,mid,Warszawa,b2b,10000.0,16000.0,pln
255,nocowanie-pl-front-end-developer-lublin,Frontend,javascript,remote,mid,Warszawa,permanent,8000.0,14000.0,pln
256,comernal-software-sp-z-o-o-frontend-developer-8eb0e2c1-0695-4180-aeb8-f4332bb2035e,Frontend,javascript,remote,mid,Katowice,b2b,20000.0,28000.0,pln
257,comernal-software-sp-z-o-o-frontend-developer-8eb0e2c1-0695-4180-aeb8-f4332bb2035e,Frontend,javascript,remote,mid,Katowice,permanent,16000.0,20000.0,pln
258,gamerhash-frontend-developer,Frontend,javascript,partly_remote,mid,Poznań,b2b,10000.0,15000.0,pln
259,media4u-front-end-developer,Frontend,javascript,remote,mid,Warszawa,b2b,8000.0,14000.0,pln
260,media4u-front-end-developer,Frontend,javascript,remote,mid,Warszawa,permanent,7000.0,12000.0,pln
261,tim-frontend-developer-gorzow-wielkopolski,Frontend,javascript,remote,mid,Gorzów Wielkopolski,permanent,,,
262,tim-frontend-developer-gorzow-wielkopolski,Frontend,javascript,remote,mid,Gorzów Wielkopolski,b2b,,,
263,vue-storefront-senior-frontend-developer-vue-3-krakow,Frontend,javascript,remote,senior,Warszawa,b2b,20000.0,30000.0,pln
264,komputronik-biznes-sp-z-o-o-frontend-developer-wroclaw,Frontend,javascript,remote,mid,Gdańsk,b2b,8000.0,15000.0,pln
265,squiz-frontend-developer-5aaf50f8-16e2-419f-b21c-2acd07947689,Frontend,javascript,partly_remote,mid,Szczecin,b2b,7500.0,15000.0,pln
266,squiz-frontend-developer-5aaf50f8-16e2-419f-b21c-2acd07947689,Frontend,javascript,partly_remote,mid,Szczecin,permanent,6500.0,13000.0,pln
267,global4net-frontend-developer-react,Frontend,javascript,remote,senior,Wrocław,b2b,12000.0,16000.0,pln
268,expressvpn-front-end-developer-bydgoszcz,Frontend,javascript,partly_remote,mid,Poznań,permanent,2300.0,4600.0,usd
269,playbook-engineering-frontend-developer-react-react-native,Frontend,javascript,remote,mid,Kraków,permanent,10000.0,18000.0,pln
270,playbook-engineering-frontend-developer-react-react-native,Frontend,javascript,remote,mid,Kraków,b2b,10000.0,18000.0,pln
271,force-recruitment-front-end-engineer,Frontend,ux,remote,senior,Warszawa,permanent,22000.0,28000.0,pln
272,schibsted-frontend-fullstack-developer,Frontend,javascript,partly_remote,mid,Gdańsk,b2b,15600.0,18000.0,pln
273,schibsted-frontend-fullstack-developer,Frontend,javascript,partly_remote,mid,Gdańsk,permanent,13000.0,15000.0,pln
274,eobuwie-pl-front-end-developer,Frontend,javascript,remote,mid,Wrocław,permanent,12000.0,17000.0,pln
275,eobuwie-pl-front-end-developer,Frontend,javascript,remote,mid,Wrocław,b2b,12000.0,17000.0,pln
276,itlt-frontend-developer-react-warszawa,Frontend,javascript,remote,mid,Warszawa,b2b,22000.0,25000.0,pln
277,volvo-group-front-end-developer,Frontend,javascript,remote,senior,Wrocław,permanent,12000.0,20500.0,pln
278,amt-solution-frontend-developer-js-html-wroclaw,Frontend,html,partly_remote,junior,Wrocław,b2b,,,
279,genome-frontend-developer-react-mid-regular,Frontend,javascript,remote,mid,Kraków,b2b,15000.0,23000.0,pln
280,genome-frontend-developer-react-mid-regular,Frontend,javascript,remote,mid,Kraków,permanent,12000.0,20000.0,pln
281,appverk-sp-z-o-o-frontend-developer-angular,Frontend,javascript,remote,mid,Poznań,b2b,10000.0,18000.0,pln
282,appverk-sp-z-o-o-frontend-developer-angular,Frontend,javascript,remote,mid,Poznań,permanent,8000.0,14000.0,pln
283,arche-consulting-front-end-architect,Frontend,javascript,partly_remote,mid,Gdańsk,permanent,18000.0,22000.0,pln
284,itechart-group-front-end-engineer,Frontend,javascript,partly_remote,mid,Łódź,permanent,10000.0,20000.0,pln
285,itechart-group-front-end-engineer,Frontend,javascript,partly_remote,mid,Łódź,b2b,10000.0,20000.0,pln
286,oferteo-front-end-developer,Frontend,javascript,partly_remote,mid,Wrocław,b2b,11000.0,15400.0,pln
287,oferteo-front-end-developer,Frontend,javascript,partly_remote,mid,Wrocław,permanent,10000.0,14000.0,pln
288,team-international-poland-frontend-developer-react,Frontend,javascript,remote,mid,Lublin,b2b,15000.0,20000.0,pln
289,team-international-poland-frontend-developer-react,Frontend,javascript,remote,mid,Lublin,permanent,12500.0,16500.0,pln
290,vertex-solutions-front-end-developer,Frontend,javascript,remote,senior,Warszawa,b2b,15000.0,27000.0,pln
291,snowflake-frontend-engineer,Frontend,javascript,partly_remote,mid,Warszawa,permanent,20000.0,35000.0,pln
292,sowelo-consulting-front-end-architect-angular,Frontend,javascript,remote,senior,Warszawa,b2b,32000.0,42000.0,pln
293,docplanner-tech-frontend-developer-ui-kit-team,Frontend,javascript,remote,mid,Warszawa,b2b,14000.0,20000.0,pln
294,lubimyczytac-pl-frontend-developer-poznan,Frontend,html,remote,mid,Poznań,permanent,6000.0,10000.0,pln
295,comeon-poland-frontend-developer-omarsys-project,Frontend,php,remote,mid,Katowice,b2b,,,
296,nfq-front-end-react-developer-warszawa,Frontend,javascript,remote,mid,Kraków,b2b,11000.0,18000.0,pln
297,nfq-front-end-react-developer-warszawa,Frontend,javascript,remote,mid,Kraków,permanent,9200.0,14900.0,pln
298,prodata-consult-frontend-developer-with-react-b14b0f14-e733-4aa8-bd6e-3f2ef104f762,Frontend,javascript,remote,mid,Warszawa,b2b,20160.0,28560.0,pln
299,appyourself-sp-z-o-o-frontend-developer-f78df84d-a2ea-414e-b5f5-2e444243df27,Frontend,javascript,partly_remote,junior,Łódź,b2b,11000.0,13000.0,pln
300,appyourself-sp-z-o-o-frontend-developer-f78df84d-a2ea-414e-b5f5-2e444243df27,Frontend,javascript,partly_remote,junior,Łódź,permanent,9000.0,11000.0,pln
301,hub-hr-front-end-developer,Frontend,javascript,remote,mid,Warszawa,permanent,23000.0,32000.0,pln
302,profitroom-frontend-webdeveloper-tech-lead,Frontend,html,remote,senior,Wrocław,b2b,10000.0,15000.0,pln
303,prodata-consult-frontend-developer-with-angular-warszawa,Frontend,javascript,remote,senior,Warszawa,b2b,20160.0,30240.0,pln
304,unity-group-front-end-tech-lead-warszawa,Frontend,javascript,remote,senior,Warszawa,b2b,16800.0,27000.0,pln
305,unity-group-front-end-tech-lead-warszawa,Frontend,javascript,remote,senior,Warszawa,permanent,12100.0,19400.0,pln
306,log-systems-front-end-developer,Frontend,javascript,remote,mid,Wrocław,b2b,,,
307,quantoo-frontend-web-developer,Frontend,html,remote,mid,Kraków,b2b,7000.0,14000.0,pln
308,quantoo-frontend-web-developer,Frontend,html,remote,mid,Kraków,permanent,6000.0,12000.0,pln
309,hays-poland-front-end-developer-with-angular,Frontend,javascript,remote,mid,Kraków,b2b,19000.0,20800.0,pln
310,kisters-ag-frontend-developer-javascript-angular,Frontend,javascript,remote,mid,Wien,b2b,15000.0,26000.0,pln
311,cpl-jobs-frontend-developer-react-node-js,Frontend,javascript,remote,mid,Warszawa,permanent,15000.0,19000.0,pln
312,cpl-jobs-frontend-developer-react-node-js,Frontend,javascript,remote,mid,Warszawa,b2b,15000.0,19000.0,pln
313,medius-frintend-web-developer,Frontend,javascript,partly_remote,mid,Kraków,permanent,,,
314,medius-frintend-web-developer,Frontend,javascript,partly_remote,mid,Kraków,b2b,,,
315,softwarehut-sp-z-o-o-front-end-developer-bialystok,Frontend,javascript,remote,mid,Białystok,b2b,10000.0,19000.0,pln
316,dynamic-solutions-frontend-developer-f5e5aacf-8e16-4844-9981-15010d86afea,Frontend,javascript,partly_remote,senior,Poznań,b2b,22000.0,26000.0,pln
317,xtb-frontend-developer,Frontend,javascript,remote,mid,Warszawa,b2b,9000.0,15000.0,pln
318,xtb-frontend-developer,Frontend,javascript,remote,mid,Warszawa,permanent,9000.0,15000.0,pln
319,herodot-front-end-developer-angular,Frontend,javascript,remote,senior,Warszawa,b2b,20000.0,25000.0,pln
320,accenture-front-end-tech-lead,Frontend,javascript,remote,senior,Łódź,permanent,,,
321,akamai-front-end-software-engineer,Frontend,javascript,remote,junior,Kraków,permanent,,,
322,getresponse-front-end-developer-66c88f2d-62bd-496b-87e5-087cefa47827,Frontend,javascript,remote,mid,Gdańsk,b2b,8610.0,16380.0,pln
323,getresponse-front-end-developer-66c88f2d-62bd-496b-87e5-087cefa47827,Frontend,javascript,remote,mid,Gdańsk,permanent,7150.0,13600.0,pln
324,eyzee-s-a-front-end-developer-angular,Frontend,javascript,remote,mid,Warszawa,b2b,12000.0,20000.0,pln
325,sky-shop-pl-front-end-developer-mid-senior-krakow,Frontend,html,partly_remote,mid,Kraków,b2b,12000.0,14000.0,pln
326,the-codest-front-end-developer-people-leader-gdynia,Frontend,javascript,remote,senior,Gdynia,b2b,17000.0,21000.0,pln
327,on-the-spot-development-front-end-developer-at-luna-ironsource,Frontend,javascript,partly_remote,senior,Warszawa,b2b,,,
328,it-dev-frontend-developer,Frontend,javascript,remote,mid,Wrocław,b2b,8800.0,12800.0,pln
329,it-dev-frontend-developer,Frontend,javascript,remote,mid,Wrocław,mandate_contract,7400.0,10700.0,pln
330,focus-nation-sp-z-o-o-frontend-developer,Frontend,javascript,remote,mid,Warszawa,b2b,8000.0,13000.0,pln
331,focus-nation-sp-z-o-o-frontend-developer,Frontend,javascript,remote,mid,Warszawa,permanent,6500.0,10000.0,pln
332,primetric-frontend-developer,Frontend,javascript,remote,mid,Wrocław,b2b,15000.0,20000.0,pln
333,sapiency-front-developer-flutter,Frontend,mobile,remote,junior,Kraków,permanent,,,
334,sapiency-front-developer-flutter,Frontend,mobile,remote,junior,Kraków,b2b,,,
335,appunite-frontend-engineer-social-media-platform,Frontend,javascript,remote,mid,Poznań,b2b,11000.0,16000.0,pln
336,olicom-interactive-sp-z-o-o-front-end-developer-junior-vue-js,Frontend,javascript,remote,junior,Poznań,b2b,3500.0,6000.0,pln
337,ipresso-frontend-developer-junior-katowice,Frontend,javascript,partly_remote,junior,Katowice,b2b,,,
338,gorrion-software-house-letnie-praktyki-gorrion-summer-camp,Frontend,javascript,office,junior,Gliwice,mandate_contract,,,
339,stemma-frontend-engineer,Frontend,data,remote,mid,Fully Remote,permanent,10833.0,15000.0,usd
340,ncdc-frontend-developer-4-day-work-week,Frontend,javascript,remote,mid,Szczecin,b2b,7500.0,15000.0,pln
341,ncdc-frontend-developer-4-day-work-week,Frontend,javascript,remote,mid,Szczecin,permanent,6500.0,13000.0,pln
342,webcrafters-front-end-developer-warszawa,Frontend,javascript,remote,mid,Warszawa,b2b,10000.0,16000.0,pln
343,dahliamatic-sp-z-o-o-frontend-developer-partly-remote-warszawa,Frontend,javascript,partly_remote,senior,Warszawa,b2b,25000.0,35000.0,pln
344,insert-react-developer,Frontend,javascript,remote,mid,Wrocław,b2b,11000.0,15000.0,pln
345,insert-react-developer,Frontend,javascript,remote,mid,Wrocław,permanent,10000.0,14000.0,pln
346,swift-software-development-front-endd-developer,Frontend,javascript,partly_remote,mid,Katowice,permanent,8000.0,12000.0,pln
347,bpx-frontend-developer-warszawa,Frontend,javascript,remote,mid,Warszawa,b2b,20000.0,23000.0,pln
348,empressia-wordpress-developer,Frontend,html,partly_remote,mid,Poznań,b2b,7000.0,12000.0,pln
349,prospero-agent-frontend-developer,Frontend,javascript,remote,mid,Gdańsk,b2b,9000.0,12000.0,pln
350,allegro-frontend-software-engineer-lublin,Frontend,javascript,partly_remote,mid,Lublin,permanent,,,
351,allegro-frontend-software-engineer-gdansk,Frontend,javascript,partly_remote,mid,Gdańsk,permanent,,,
352,allegro-frontend-software-engineer-poznan,Frontend,javascript,partly_remote,mid,Poznań,permanent,,,
353,allegro-frontend-software-engineer-krakow,Frontend,javascript,partly_remote,mid,Kraków,permanent,,,
354,allegro-frontend-software-engineer-wroclaw,Frontend,javascript,partly_remote,mid,Wrocław,permanent,,,
355,symphony-solutions-front-end-developer,Frontend,javascript,remote,senior,Warszawa,b2b,4000.0,5100.0,eur
356,allegro-frontend-software-engineer-katowice,Frontend,javascript,partly_remote,mid,Katowice,permanent,,,
357,symphony-solutions-front-end-developer-wroclaw,Frontend,javascript,remote,senior,Wrocław,b2b,4000.0,5100.0,eur
358,amelco-uk-frontend-developer-wroclaw,Frontend,javascript,remote,mid,Wrocław,b2b,18000.0,26000.0,pln
359,amelco-uk-frontend-developer-krakow,Frontend,javascript,remote,mid,Kraków,b2b,18000.0,26000.0,pln
360,ledatel-sp-z-o-o-i-wspolnicy-sp-k-frontend-developer-warszawa,Frontend,javascript,partly_remote,mid,Warszawa,permanent,14000.0,24000.0,pln
361,virtuslab-frontend-engineer-wroclaw,Frontend,javascript,remote,mid,Wrocław,b2b,15000.0,22000.0,pln
362,virtuslab-frontend-engineer-wroclaw,Frontend,javascript,remote,mid,Wrocław,permanent,11000.0,16500.0,pln
363,virtuslab-frontend-engineer-katowice,Frontend,javascript,remote,mid,Katowice,b2b,15000.0,22000.0,pln
364,virtuslab-frontend-engineer-katowice,Frontend,javascript,remote,mid,Katowice,permanent,11000.0,16500.0,pln
365,allegro-frontend-software-engineer-torun,Frontend,javascript,partly_remote,mid,Toruń,permanent,,,
366,smartbear-front-end-software-engineer-krakow,Frontend,javascript,remote,mid,Kraków,b2b,14000.0,19000.0,pln
367,smartbear-front-end-software-engineer-krakow,Frontend,javascript,remote,mid,Kraków,permanent,12000.0,17000.0,pln
368,smartbear-front-end-software-engineer-poznan,Frontend,javascript,remote,mid,Poznań,b2b,14000.0,19000.0,pln
369,smartbear-front-end-software-engineer-poznan,Frontend,javascript,remote,mid,Poznań,permanent,12000.0,17000.0,pln
370,trineo-front-end-javascript-engineer-poznan,Frontend,javascript,remote,mid,Poznań,b2b,,,
371,peopletrust-sp-z-o-o-frontend-developer-100-remote-krakow,Frontend,javascript,remote,mid,Kraków,b2b,18400.0,29500.0,pln
372,peopletrust-sp-z-o-o-frontend-developer-100-remote-wroclaw,Frontend,javascript,remote,mid,Wrocław,b2b,18400.0,29500.0,pln
373,clawrock-sp-z-o-o-sp-k-frontend-developer-warszawa,Frontend,javascript,remote,mid,Warszawa,b2b,9000.0,14000.0,pln
374,trineo-front-end-javascript-engineer-wroclaw,Frontend,javascript,remote,mid,Wrocław,b2b,,,
375,clawrock-sp-z-o-o-sp-k-frontend-developer-krakow,Frontend,javascript,remote,mid,Kraków,b2b,9000.0,14000.0,pln
376,allegro-frontend-software-engineer-lodz,Frontend,javascript,partly_remote,mid,Łódź,permanent,,,
377,code-poets-frontend-vue-js-developer-krakow,Frontend,javascript,remote,senior,Kraków,b2b,14000.0,20000.0,pln
378,onwelo-s-a-front-end-developer-fintech-gdansk,Frontend,javascript,remote,mid,Gdańsk,b2b,12000.0,21500.0,pln
379,vizlib-poland-sp-z-o-o-front-end-developer-lodz,Frontend,ux,partly_remote,mid,Łódź,permanent,16390.0,20520.0,pln
380,quadient-technologies-czech-s-r-o-frontend-developer-wroclaw,Frontend,javascript,remote,mid,Wrocław,permanent,,,
381,silky-coders-frontend-developer-reactjs-poznan,Frontend,javascript,remote,mid,Poznań,permanent,,,
382,silky-coders-frontend-developer-reactjs-poznan,Frontend,javascript,remote,mid,Poznań,b2b,,,
383,onwelo-s-a-front-end-developer-fintech-katowice,Frontend,javascript,remote,mid,Katowice,b2b,12000.0,21500.0,pln
384,dnv-frontend-web-developer-wroclaw,Frontend,javascript,remote,senior,Wrocław,b2b,,,
385,dnv-frontend-web-developer-wroclaw,Frontend,javascript,remote,senior,Wrocław,permanent,,,
386,dnv-frontend-web-developer-krakow,Frontend,javascript,remote,senior,Kraków,b2b,,,
387,dnv-frontend-web-developer-krakow,Frontend,javascript,remote,senior,Kraków,permanent,,,
388,silky-coders-frontend-developer-reactjs-30e83f78-47a7-4e07-8802-aaa72644668c,Frontend,javascript,remote,mid,Kraków,permanent,,,
389,silky-coders-frontend-developer-reactjs-30e83f78-47a7-4e07-8802-aaa72644668c,Frontend,javascript,remote,mid,Kraków,b2b,,,
390,silky-coders-frontend-developer-reactjs-wroclaw,Frontend,javascript,remote,mid,Wrocław,permanent,,,
391,silky-coders-frontend-developer-reactjs-wroclaw,Frontend,javascript,remote,mid,Wrocław,b2b,,,
392,code-poets-frontend-vue-js-developer-warszawa,Frontend,javascript,remote,senior,Warszawa,b2b,14000.0,20000.0,pln
393,intent-front-end-developer-lublin,Frontend,javascript,remote,senior,Lublin,b2b,17000.0,23000.0,pln
394,intent-front-end-developer-lublin,Frontend,javascript,remote,senior,Lublin,permanent,14000.0,19000.0,pln
395,silky-coders-frontend-developer-reactjs-warszawa,Frontend,javascript,remote,mid,Warszawa,permanent,,,
396,silky-coders-frontend-developer-reactjs-warszawa,Frontend,javascript,remote,mid,Warszawa,b2b,,,
397,appverk-sp-z-o-o-frontend-developer-angular-warszawa,Frontend,javascript,remote,mid,Warszawa,b2b,10000.0,18000.0,pln
398,appverk-sp-z-o-o-frontend-developer-angular-warszawa,Frontend,javascript,remote,mid,Warszawa,permanent,8000.0,14000.0,pln
399,appverk-sp-z-o-o-frontend-developer-angular-wroclaw,Frontend,javascript,remote,mid,Wrocław,b2b,10000.0,18000.0,pln
400,appverk-sp-z-o-o-frontend-developer-angular-wroclaw,Frontend,javascript,remote,mid,Wrocław,permanent,8000.0,14000.0,pln
401,solwit-sa-frontend-developer-angular-8-warszawa,Frontend,javascript,remote,mid,Warszawa,b2b,14000.0,18000.0,pln
402,solwit-sa-frontend-developer-angular-8-warszawa,Frontend,javascript,remote,mid,Warszawa,permanent,12000.0,15000.0,pln
